CYYT,7005,200,ASP,16,34,47.6258,47.6106,-52.7514,-52.7339,444,431,142.2,322.2,,,1,,,,,,,
CYYU,3590,75,ASP,10,28,49.4144,49.4144,-82.4753,-82.4594,743,743,90,270,200,,,,,,,,,
CYYU,5500,100,ASP,17,35,49.4208,49.4069,-82.4722,-82.4628,735,730,156.1,336.1,,,1,,,,,,,
CYYW,4000,100,ASP,12,30,50.2991,50.2942,-88.925,-88.9097,1048,1056,117,297,,,1,,,,,,,
CYYW,2940,100,ASP,18,36,50.2942,50.2861,-88.9097,-88.9094,1056,1058,178.7,358.7,,,0,,,,,,,
CYYY,6000,150,ASP,06,24,48.6036,48.6164,-68.2164,-68.2008,142,125,39,219,500,,1,,,,,,,
CYYY,3934,150,ASP,15,33,48.6082,48.6008,-68.2158,-68.2039,131,172,133,313,,230,1,,,,,,,
CYZD,7003,200,ASP,15,33,43.7497,43.7353,-79.4742,-79.4569,649,636,139.2,319.2,,,1,,,,,,,
CYZE,4900,100,ASP,11,29,45.8861,45.8844,-82.5772,-82.5583,603,613,97.2,277.2,,,1,,,,,,,
CYZF,5000,150,ASP,10,28,62.4713,62.4653,-114.453,-114.427,672,675,116,294,,,1,,,,,,,
CYZF,7500,150,ASP,16,34,62.4732,62.4528,-114.444,-114.441,674,658,176,356,,,1,,,,,,,
CYZH,5561,100,ASP,10,28,55.2965,55.2901,-114.79,-114.766,1904,1912,114.7,294.7,,557,1,,,,,,,
CYZS,5000,100,GVL,16T,34T,64.1995,64.1871,-83.3661,-83.3528,210,184,155,335,,,1,,,,,,,
CYZU,5800,100,ASP,11,29,54.1484,54.1393,-115.798,-115.776,2557,2556,125,305,,,1,,,,,,,
CYZV,6552,150,ASP,09,27,50.2172,50.2236,-66.2792,-66.2525,164,174,69.5,249.5,,,1,,,,,,,
CYZV,5771,200,ASP,13,31,50.2297,50.2242,-66.2769,-66.2525,170,174,109.5,289.5,,,1,,,,,,,
CYZX,8000,200,ASP,08,26,44.9811,44.9907,-64.9325,-64.9047,85,86,64,244,,,1,,,,,,,
CYZX,8000,200,ASP,12,30,44.9836,44.9772,-64.9314,-64.9017,81,92,107,287,,,1,,,,,,,
CYZY,5000,100,ASP,16,34,55.3111,55.2975,-123.131,-123.133,,,186,6,,,1,,,,,,,
CZAM,4260,75,ASP,14,32,50.6882,50.6774,-119.232,-119.225,1731,1751,158,338,,,1,,,,,,,
CZBA,2145,100,Turf,09,27,43.4408,43.4419,-79.8544,-79.8461,590,591,80,260,475,172,,,,,,,,
CZBA,3763,75,Asphalt/Turf,14,32,43.445,43.4384,-79.8547,-79.8442,601,592,131,311,90,324,1,,,,,,,
CZBF,4500,100,ASP,10,28,47.6288,47.6305,-65.748,-65.7299,193,178,82,262,,,1,,,,,,,
CZBM,5000,100,ASP,05L,23R,45.2855,45.2964,-72.7479,-72.7361,345,375,37.4,217.4,,,1,,,,,,,
CZBM,3200,320,GRS,05R,23L,45.2872,45.2944,-72.7439,-72.7369,,,34.2,214.2,,,0,,,,,,,
CZFA,4000,100,GVL,09,27,62.2097,62.2053,-133.387,-133.365,2351,2334,113.7,293.7,,,1,,,,,,,
CZFM,3500,100,GVL,11,29,67.4114,67.4042,-134.868,-134.852,111,110,140,320,,,1,,,,,,,
CZGF,4300,100,ASP,07,25,49.0153,49.0153,-118.439,-118.421,1720,1720,90,270,,,1,,,,,,,
CZHP,3933,75,ASP,07,25,55.3935,55.3937,-116.485,-116.466,1974,1972,88.5,268.5,,,1,,,,,,,
CZJN,3933,100,ASP,02,20,52.1158,52.1254,-101.24,-101.232,,,27,207,,,1,,,,,,,
CZJN,1950,75,GRS,08,26,52.1161,52.1165,-101.24,-101.232,,,85,265,,,0,,,,,,,
CZML,5293,75,ASP,15,33,51.743,51.7303,-121.337,-121.33,3125,3094,165,345,415,,1,,,,,,,
CZNL,3100,75,ASP,04,22,49.4919,49.4961,-117.306,-117.295,,,61,241,,200,0,,,,,,,
CZUC,3512,75,ASP,05,23,49.4264,49.4328,-91.7236,-91.7122,,,49.3,229.3,,,1,,,,,,,
CZUM,5500,150,ASP,13,31,53.5645,53.5607,-64.1182,-64.0937,1436,1429,104.5,284.5,,,1,,,,,,,
CZVL,3500,100,ASP,08,26,53.6655,53.6633,-113.848,-113.831,,,102.6,282.6,,,1,,,,,,,
CZVL,3500,100,ASP,16,34,53.6655,53.6559,-113.854,-113.855,,,180.9,.9,,,1,,,,,,,
